Gaffel Kölsch,17.1,51.82,Öl,4.80%,330,Ale tysk stil,093
DesignBrew,30.2,91.52,Öl,8.50%,330,Ale belgisk stil,093
Twisted Thistle IPA,20.1,60.91,Öl,5.60%,330,Ale brittisk-amerikansk stil,092
Staropramen Granat,17.2,52.12,Öl,4.80%,330,Mellanmörk lager,092
Samuel Adams,18.1,50.99,Öl,4.70%,355,Mellanmörk lager,092
Oppigårds Amarillo,21.1,63.94,Öl,5.90%,330,Ale brittisk-amerikansk stil,092
New Belgium Fat Tire,20.1,56.62,Öl,5.20%,355,Ale brittisk-amerikansk stil,092
Lagunitas,22.7,63.94,Öl,5.90%,355,Ale brittisk-amerikansk stil,092
Dale's Pale Ale,25.2,70.99,Öl,6.50%,355,Ale brittisk-amerikansk stil,092
Chimay blå,32.2,97.58,Öl,9.00%,330,Ale belgisk stil,092
Pilsner Urquell,16.1,48.79,Öl,4.40%,330,Ljus lager,090
Oppigårds,19.1,57.88,Öl,5.20%,330,Ale brittisk-amerikansk stil,090
Brooklyn,27.2,76.62,Öl,6.90%,355,Ale brittisk-amerikansk stil,090
Poppels Russian Imperial Stout,35.2,106.67,Öl,9.50%,330,Porter och stout,089
Landsort Lager,29.7,59.4,Öl,5.30%,500,Ljus lager,089
Nya Carnegiebryggeriet,22.1,66.97,Öl,5.90%,330,Ljus lager,088
Guinness,18.7,56.67,Öl,5.00%,330,Porter och stout,088
Fuller's ESB,22.1,66.97,Öl,5.90%,330,Ale brittisk-amerikansk stil,088
Corona Extra,18.1,50.99,Öl,4.50%,355,Ljus lager,088
Ballast Point Sculpin,28.2,79.44,Öl,7.00%,355,Ale brittisk-amerikansk stil,088
Red Seal,22.1,62.25,Öl,5.40%,355,Ale brittisk-amerikansk stil,087
Primus Lux,60.5,80.67,Öl,7.00%,750,Ale brittisk-amerikansk stil,087
Nils Oscar,20.1,60.91,Öl,5.30%,330,Ljus lager,087
Nils Oscar,20.1,60.91,Öl,5.30%,330,Ale brittisk-amerikansk stil,087
Fuller's,20.1,60.91,Öl,5.30%,330,Ale brittisk-amerikansk stil,087
Dugges,22.1,66.97,Öl,5.80%,330,Mörk lager,087
De Koninck Antwerp Pale Ale,19.8,60,Öl,5.20%,330,Ale belgisk stil,087
Yeti,39.3,110.7,Öl,9.50%,355,Porter och stout,086
Wisby,19.1,57.88,Öl,5.00%,330,Ale belgisk stil,086
Poppels,30.7,93.03,Öl,8.00%,330,Ale brittisk-amerikansk stil,086
Jämtlands,21.1,63.94,Öl,5.50%,330,Ale brittisk-amerikansk stil,086
Göteborgs go IPA,24.9,75.46,Öl,6.50%,330,Ale brittisk-amerikansk stil,086
Fuller's,18.1,54.85,Öl,4.70%,330,Ale brittisk-amerikansk stil,086
Young's Double Chocolate Stout,20.1,60.91,Öl,5.20%,330,Porter och stout,085
Wisby Pils,19.5,59.09,Öl,5.00%,330,Ljus lager,085
Svart,21.3,64.55,Öl,5.50%,330,Porter och stout,085
S:t Eriks IPA,20.6,62.42,Öl,5.30%,330,Ale brittisk-amerikansk stil,085
Staropramen Dark,17.1,51.82,Öl,4.40%,330,Mörk lager,085
Saison,56.3,75.07,Öl,6.40%,750,Ale belgisk stil,085
Oppigårds,18.7,56.67,Öl,4.80%,330,Ale brittisk-amerikansk stil,085
